4,13,bfs,rdlu,4,35,16,4,0.064
4,13,bfs,rdul,4,35,16,4,0.070
4,13,bfs,uldr,4,46,19,4,0.073
4,13,bfs,ulrd,4,56,24,4,0.081
4,13,dfs,drlu,4,12,4,4,0.036
4,13,dfs,drul,4,12,4,4,0.041
4,13,dfs,ludr,20,217417,217402,20,344.065
4,13,dfs,lurd,20,202809,202792,20,387.729
4,13,dfs,rdlu,18,187205,187189,20,271.606
4,13,dfs,rdul,18,168863,168845,20,246.232
4,13,dfs,uldr,20,221617,221605,20,389.539
4,13,dfs,ulrd,20,207921,207907,20,381.336
4,14,astr,hamm,4,13,4,4,0.052
4,14,astr,manh,4,13,4,4,0.103
4,14,bfs,drlu,4,49,23,4,0.085
4,14,bfs,drul,4,49,23,4,0.079
4,14,bfs,ludr,4,68,32,4,0.116
4,14,bfs,lurd,4,60,28,4,0.098
4,14,bfs,rdlu,4,41,19,4,0.072
4,14,bfs,rdul,4,41,19,4,0.085
4,14,bfs,uldr,4,68,32,4,0.100
4,14,bfs,ulrd,4,60,28,4,0.092
4,14,dfs,drlu,20,234273,234250,20,387.153
4,14,dfs,drul,20,372616,372596,20,600.245
4,14,dfs,ludr,20,14998,14978,20,21.552
4,14,dfs,lurd,20,210214,210198,20,413.322
4,14,dfs,rdlu,20,167523,167502,20,242.831
4,14,dfs,rdul,16,170057,170038,20,249.271
4,14,dfs,uldr,20,221583,221570,20,403.699
4,14,dfs,ulrd,20,8291,8271,20,11.789
4,15,astr,hamm,4,12,4,4,0.053
4,15,astr,manh,4,12,4,4,0.098
4,15,bfs,drlu,4,35,15,4,0.064
4,15,bfs,drul,4,40,17,4,0.065
4,15,bfs,ludr,4,39,17,4,0.075
4,15,bfs,lurd,4,41,18,4,0.074
4,15,bfs,rdlu,4,37,16,4,0.077
4,15,bfs,rdul,4,42,18,4,0.087
4,15,bfs,uldr,4,44,19,4,0.072
4,15,bfs,ulrd,4,46,20,4,0.075
4,15,dfs,drlu,18,674588,674572,20,1284.860
4,15,dfs,drul,20,668399,668377,20,1201.954
4,15,dfs,ludr,20,74864,74847,20,111.926
4,15,dfs,lurd,20,108992,108978,20,219.747
4,15,dfs,rdlu,18,662165,662147,20,1201.186
4,15,dfs,rdul,20,671982,671962,20,1237.110
4,15,dfs,uldr,20,340500,340488,20,552.263
4,15,dfs,ulrd,20,355121,355108,20,652.488
4,16,astr,hamm,4,13,4,4,0.057
4,16,astr,manh,4,13,4,4,0.097
4,16,bfs,drlu,4,39,18,4,0.071
4,16,bfs,drul,4,39,18,4,0.069
4,16,bfs,ludr,4,58,27,4,0.102
4,16,bfs,lurd,4,70,33,4,0.114
4,16,bfs,rdlu,4,51,24,4,0.094
4,16,bfs,rdul,4,51,24,4,0.094
4,16,bfs,uldr,4,58,27,4,0.089
